daily,px,daily_px_change,weekly,weekly_weighted_px,weekly_px_change,monthly,monthly_weighted_px,monthly_px_change,yearly,yearly_weighted_px,yearly_px_change,daily_%_change,hist_vol10,hist_vol30,hist_vol50,hist_vol100,daily_labels
03/09/2020,7.4324,0.0452,04/05/2018,4.2309,0.1883,31/07/2008,1.1639,-0.0625,,,,0.6119%,6.397437978,13.3047779,10.56149361,10.03139299,Thu
02/09/2020,7.3872,0.0184,27/04/2018,4.0426,-0.0336,30/06/2008,1.2264,0.0078,,,,0.2497%,5.872261064,13.2852331,10.51097828,9.997698791,Wed
01/09/2020,7.3688,0.0245,20/04/2018,4.0762,-0.0211,30/05/2008,1.2186,-0.0606,,,,0.3336%,5.83262756,13.33029541,10.51503072,10.00648771,Tue
31/08/2020,7.3443,0.0141,13/04/2018,4.0973,0.0518,30/04/2008,1.2792,-0.0449,,,,0.1924%,8.905402131,13.33584573,10.50709889,10.22733561,Mon
28/08/2020,7.3302,-0.0274,06/04/2018,4.0455,0.0902,31/03/2008,1.3241,0.121,,,,-0.3724%,8.791712785,13.52805308,10.50881964,10.27327615,Fri
27/08/2020,7.3576,-0.0104,30/03/2018,3.9553,-0.0276,29/02/2008,1.2031,0.0265,,,,-0.1412%,8.678007514,13.43532348,10.45186776,10.34750094,Thu
26/08/2020,7.368,-0.0221,23/03/2018,3.9829,0.0626,31/01/2008,1.1766,0.0066,,,,-0.2990%,8.958604902,13.39317243,10.44193397,10.35786203,Wed
25/08/2020,7.3901,0.0137,16/03/2018,3.9203,0.1078,31/12/2007,1.17,-0.0057,,,,0.1857%,8.713580894,13.30515589,10.38910921,10.65934358,Tue
24/08/2020,7.3764,0.0601,09/03/2018,3.8125,0.0049,30/11/2007,1.1757,0.0013,,,,0.8215%,11.53056967,13.35382617,10.39129182,10.65849735,Mon
21/08/2020,7.3163,0.0182,02/03/2018,3.8076,0.0186,31/10/2007,1.1744,-0.0328,,,,0.2494%,12.14554177,13.24435818,10.29039928,10.6017838,Fri
20/08/2020,7.2981,0.0105,23/02/2018,3.789,0.0419,28/09/2007,1.2072,-0.0954,,,,0.1441%,12.08667396,13.27503424,10.29243814,10.64793375,Thu
19/08/2020,7.2876,-0.0863,16/02/2018,3.7471,-0.0718,31/08/2007,1.3026,0.027,,,,-1.1703%,12.20953572,13.28134957,10.36849661,11.03765873,Wed
18/08/2020,7.3739,-0.0082,09/02/2018,3.8189,0.0497,31/07/2007,1.2756,-0.0284,,,,-0.1111%,17.31741637,12.58426368,10.07315036,11.13156178,Tue
17/08/2020,7.3821,0.0119,02/02/2018,3.7692,0.0178,29/06/2007,1.304,-0.0163,,,,0.1615%,18.91793702,12.55877728,10.11178664,11.29897618,Mon
14/08/2020,7.3702,0.0318,26/01/2018,3.7514,-0.0551,31/05/2007,1.3203,-0.048,,,,0.4333%,20.48184977,12.58649775,10.11201321,11.32957474,Fri
13/08/2020,7.3384,0.0058,19/01/2018,3.8065,0.0576,30/04/2007,1.3683,-0.0164,,,,0.0791%,21.11196085,12.59613767,10.0953666,11.65796609,Thu
12/08/2020,7.3326,0.108,12/01/2018,3.7489,0.0136,30/03/2007,1.3847,-0.0314,,,,1.4949%,21.50041502,12.58986402,10.09501419,11.71913544,Wed
11/08/2020,7.2246,-0.0589,05/01/2018,3.7353,-0.0629,28/02/2007,1.4161,-0.0022,,,,-0.8087%,20.72829749,11.98516912,9.609827384,11.52990653,Tue
10/08/2020,7.2835,0.0039,29/12/2017,3.7982,-0.0111,31/01/2007,1.4183,0.0027,,,,0.0536%,19.42859854,11.61185025,9.358941172,11.43152671,Mon
07/08/2020,7.2796,0.0262,22/12/2017,3.8093,-0.0529,29/12/2006,1.4156,-0.0371,,,,0.3612%,19.28664291,11.62484493,10.06103319,12.0369023,Fri
06/08/2020,7.2534,0.2057,15/12/2017,3.8622,0.0269,30/11/2006,1.4527,-0.0012,,,,2.9187%,19.29468513,11.64452451,10.07267143,12.03009007,Thu
05/08/2020,7.0477,0.1503,08/12/2017,3.8353,-0.0786,31/10/2006,1.4539,-0.0616,,,,2.1791%,13.88251438,8.141714656,7.720574532,11.14016675,Wed
04/08/2020,6.8974,-0.0538,01/12/2017,3.9139,-0.0414,29/09/2006,1.5155,0.0505,,,,-0.7740%,8.451686926,5.047506172,6.095173475,10.70435277,Tue
03/08/2020,6.9512,-0.0213,24/11/2017,3.9553,0.0793,31/08/2006,1.465,-0.0329,,,,-0.3055%,6.805232435,4.400286218,5.957543046,10.80449587,Mon
31/07/2020,6.9725,-0.0214,17/11/2017,3.876,0.0116,31/07/2006,1.4979,-0.0891,,,,-0.3060%,7.35614494,4.259786061,6.60536077,10.83131962,Fri
30/07/2020,6.9939,0.0155,10/11/2017,3.8644,-0.0231,30/06/2006,1.587,0.0185,,,,0.2221%,6.957788966,4.126504718,6.555382141,11.06504848,Thu
29/07/2020,6.9784,0.0432,03/11/2017,3.8875,0.0992,31/05/2006,1.5685,0.249,,,,0.6229%,6.98988056,4.117911543,6.564975141,11.06618721,Wed
28/07/2020,6.9352,0.0652,27/10/2017,3.7883,0.1173,28/04/2006,1.3195,-0.0288,,,,0.9491%,6.522547824,3.752166171,6.428493606,11.33880112,Tue
27/07/2020,6.87,0.0236,20/10/2017,3.671,0.0359,31/03/2006,1.3483,0.0328,,,,0.3447%,4.330633991,2.512517623,6.081939709,11.32121821,Mon
24/07/2020,6.8464,0.0023,13/10/2017,3.6351,0.0204,28/02/2006,1.3155,-0.009,,,,0.0336%,3.865314509,2.58289825,7.057655608,11.31526324,Fri
23/07/2020,6.8441,-0.007,06/10/2017,3.6147,0.0514,31/01/2006,1.3245,-0.0265,,,,-0.1022%,3.860530627,2.582552303,7.07749813,11.38693654,Thu
22/07/2020,6.8511,0.0275,29/09/2017,3.5633,0.0674,30/12/2005,1.351,-0.0043,,,,0.4030%,3.867464935,2.854096127,7.104292601,11.40093792,Wed
21/07/2020,6.8236,-0.0346,22/09/2017,3.4959,0.0582,30/11/2005,1.3553,0.004,,,,-0.5045%,2.980664526,3.870956903,7.230238044,11.4113423,Tue
20/07/2020,6.8582,-0.0056,15/09/2017,3.4377,0.0262,31/10/2005,1.3513,0.0043,,,,-0.0816%,1.237523952,3.654091482,7.17988501,11.41130476,Mon
17/07/2020,6.8638,0.0056,08/09/2017,3.4115,-0.0183,30/09/2005,1.347,0.0015,,,,0.0817%,1.165120208,3.650557737,7.567543478,11.59457499,Fri
16/07/2020,6.8582,0.0017,01/09/2017,3.4298,-0.0097,31/08/2005,1.3455,0.0196,,,,0.0248%,1.066818165,3.708537166,7.567009036,11.75409193,Thu
15/07/2020,6.8565,-0.0087,25/08/2017,3.4395,-0.079,29/07/2005,1.3259,-0.0046,,,,-0.1267%,1.364673811,3.756148593,7.604863823,11.78296773,Wed
14/07/2020,6.8652,0.0049,18/08/2017,3.5185,-0.0182,30/06/2005,1.3305,-0.034,,,,0.0714%,1.107435197,3.736497822,7.924906788,11.8348675,Tue
13/07/2020,6.8603,-0.0056,11/08/2017,3.5367,0.0087,31/05/2005,1.3645,-0.027,,,,-0.0816%,1.176681323,3.85993426,8.87804394,11.83631615,Mon
10/07/2020,6.8659,0.0041,04/08/2017,3.528,0.0004,29/04/2005,1.3915,0.0405,,,,0.0598%,1.070089083,5.944459579,8.942950678,11.84291978,Fri
09/07/2020,6.8618,0.0029,28/07/2017,3.5276,-0.0085,31/03/2005,1.351,0.068,,,,0.0423%,1.139856438,5.975710007,9.020759156,11.84955746,Thu
08/07/2020,6.8589,0.0001,21/07/2017,3.5361,-0.002,28/02/2005,1.283,-0.0515,,,,0.0015%,1.180005615,5.988497761,9.067869425,11.85095599,Wed
07/07/2020,6.8588,-0.0026,14/07/2017,3.5381,-0.0804,31/01/2005,1.3345,-0.009,,,,-0.0379%,1.183126681,6.2143548,9.151196399,11.85038898,Tue
06/07/2020,6.8614,-0.0009,07/07/2017,3.6185,0.0978,31/12/2004,1.3435,-0.088,,,,-0.0131%,1.207765987,6.482960104,9.215525916,11.85173711,Mon
03/07/2020,6.8623,0.0104,30/06/2017,3.5207,0.0114,30/11/2004,1.4315,-0.0465,,,,0.1518%,1.199837089,7.544398989,9.216003918,11.85348541,Fri
02/07/2020,6.8519,0.0036,23/06/2017,3.5093,0.0068,29/10/2004,1.478,-0.0275,,,,0.0526%,1.007535644,7.535555103,9.22093105,11.86744724,Thu
01/07/2020,6.8483,-0.0046,16/06/2017,3.5025,-0.0348,30/09/2004,1.5055,0.002,,,,-0.0671%,1.001340448,7.575781475,9.268813478,11.8708911,Wed
30/06/2020,6.8529,-0.002,09/06/2017,3.5373,0.0285,31/08/2004,1.5035,0.0375,,,,-0.0292%,1.330689383,7.570620476,9.336111753,11.87151754,Tue
29/06/2020,6.8549,-0.0051,02/06/2017,3.5088,-0.0692,30/07/2004,1.466,-0.018,,,,-0.0743%,1.325895045,7.584184284,9.336963122,11.8827749,Mon
26/06/2020,6.86,0.0048,26/05/2017,3.578,0.0035,30/06/2004,1.484,-0.0045,,,,0.0700%,2.293608802,8.979369407,9.445040059,11.87850187,Fri
25/06/2020,6.8552,-0.0007,19/05/2017,3.5745,0.0026,31/05/2004,1.4885,0.0671,,,,-0.0102%,2.324468054,9.002476577,9.451860036,11.8819241,Thu
24/06/2020,6.8559,0.0052,12/05/2017,3.5719,0.028,30/04/2004,1.4214,0.1069,,,,0.0759%,3.444567961,9.039432852,9.45533368,11.8904607,Wed
23/06/2020,6.8507,0.003,05/05/2017,3.5439,-0.0078,31/03/2004,1.3145,-0.0145,,,,0.0438%,6.104176104,9.285943914,9.498947566,11.8903436,Tue
22/06/2020,6.8477,-0.0048,28/04/2017,3.5517,-0.0884,27/02/2004,1.329,-0.0115,,,,-0.0700%,6.515522941,9.313019871,10.0406009,11.89049438,Mon
19/06/2020,6.8525,-0.0044,21/04/2017,3.6401,-0.0691,30/01/2004,1.3405,-0.066,,,,-0.0642%,6.452839603,9.78648152,10.15805357,11.89073562,Fri
18/06/2020,6.8569,0.0114,14/04/2017,3.7092,-0.024,31/12/2003,1.4065,-0.0555,,,,0.1665%,6.410286478,9.789530582,10.38833286,11.88737233,Thu
17/06/2020,6.8455,0.004,07/04/2017,3.7332,0.0969,28/11/2003,1.462,-0.021,,,,0.0585%,6.434240368,9.788630567,10.43041846,11.88807976,Wed
16/06/2020,6.8415,0.0272,31/03/2017,3.6363,0.0244,31/10/2003,1.483,0.0915,,,,0.3992%,6.412239546,10.13789995,11.02655675,11.88747378,Tue
15/06/2020,6.8143,0.0003,24/03/2017,3.6119,-0.0246,30/09/2003,1.3915,-0.0095,,,,0.0044%,6.398513705,11.40149053,10.99460078,11.88332901,Mon
12/06/2020,6.814,-0.0276,17/03/2017,3.6365,-0.0951,29/08/2003,1.401,-0.0265,,,,-0.4034%,10.77430173,11.50764458,11.0070914,11.88530578,Fri
11/06/2020,6.8416,0.0651,10/03/2017,3.7316,0.0271,31/07/2003,1.4275,0.009,,,,0.9607%,10.5639668,11.60144347,11.07887495,11.8525449,Thu
10/06/2020,6.7765,-0.0205,03/03/2017,3.7045,0.0963,30/06/2003,1.4185,-0.011,,,,-0.3016%,9.043677675,11.23798906,11.68030911,11.77793221,Wed
09/06/2020,6.797,0.0094,24/02/2017,3.6082,-0.0227,30/05/2003,1.4295,-0.136,,,,0.1385%,9.506797222,11.36252999,12.16149152,11.75633681,Tue
08/06/2020,6.7876,0.0176,17/02/2017,3.6309,-0.0667,30/04/2003,1.5655,-0.1485,,,,0.2600%,10.09807754,11.41023067,12.51456783,11.77076914,Mon
05/06/2020,6.77,0.0166,10/02/2017,3.6976,0.0007,31/03/2003,1.714,0.117,,,,0.2458%,12.23009106,11.36160335,12.5757863,11.77565112,Fri
04/06/2020,6.7534,0.013,03/02/2017,3.6969,-0.1731,28/02/2003,1.597,-0.0531,,,,0.1929%,12.0895562,11.34725017,13.22121022,11.78898546,Thu
03/06/2020,6.7404,0.026,27/01/2017,3.87,0.1018,31/01/2003,1.6501,-0.005,,,,0.3872%,12.16756468,11.40768664,13.34049391,11.79979907,Wed
02/06/2020,6.7144,-0.0973,20/01/2017,3.7682,0.0449,31/12/2002,1.6551,0.1155,,,,-1.4284%,11.8752704,11.36741853,13.35506682,11.81121625,Tue
01/06/2020,6.8117,-0.0123,13/01/2017,3.7233,0.0796,29/11/2002,1.5396,-0.1385,,,,-0.1802%,8.871433716,10.62857105,12.86555801,11.53453357,Mon
29/05/2020,6.824,0.0103,06/01/2017,3.6437,0.1202,31/10/2002,1.6781,0.014,,,,0.1512%,12.47095743,10.80910172,13.91872112,11.52282891,Fri
28/05/2020,6.8137,0.0393,30/12/2016,3.5235,0.0062,30/09/2002,1.6641,0.029,,,,0.5801%,12.39605767,10.81022004,13.919237,11.53918379,Thu
27/05/2020,6.7744,0.0451,23/12/2016,3.5173,0.012,30/08/2002,1.6351,-0.0574,,,,0.6702%,11.61070688,10.62967199,13.87021542,11.51787696,Wed
26/05/2020,6.7293,-0.0827,16/12/2016,3.5053,0.0281,31/07/2002,1.6925,0.105,,,,-1.2140%,10.46012639,10.47519503,13.9490445,11.54347875,Tue
25/05/2020,6.812,-0.0018,09/12/2016,3.4772,-0.0438,28/06/2002,1.5875,0.142,,,,-0.0264%,9.198463798,10.78091317,13.89292625,11.50190961,Mon
22/05/2020,6.8138,0.0191,02/12/2016,3.521,0.0696,31/05/2002,1.4455,0.1035,,,,0.2811%,9.90154803,10.97456705,13.97032663,11.49970051,Fri
21/05/2020,6.7947,0.004,25/11/2016,3.4514,0.0831,30/04/2002,1.342,-0.0071,,,,0.0589%,9.104986304,11.31810329,14.34356624,11.50057351,Thu
20/05/2020,6.7907,0.0134,18/11/2016,3.3683,0.1195,29/03/2002,1.3491,-0.0484,,,,0.1977%,8.553472873,11.38844012,14.3444551,11.50128288,Wed
19/05/2020,6.7773,-0.107,11/11/2016,3.2488,0.092,28/02/2002,1.3975,0.081,,,,-1.5543%,7.727264413,12.29730831,14.78826039,11.5010695,Tue
18/05/2020,6.8843,-0.017,04/11/2016,3.1568,0.05,31/01/2002,1.3165,-0.1336,,,,-0.2463%,12.98162821,11.29756868,14.28254934,11.16580633,Mon
15/05/2020,6.9013,-0.0205,28/10/2016,3.1068,0.0258,31/12/2001,1.4501,-0.0294,,,,-0.2962%,13.53272126,11.28944502,14.23968051,11.14826093,Fri
14/05/2020,6.9218,-0.0525,21/10/2016,3.081,-0.0093,30/11/2001,1.4795,-0.1123,,,,-0.7528%,14.02864819,11.39493185,14.26397282,11.12813266,Thu
13/05/2020,6.9743,-0.0228,14/10/2016,3.0903,0.0393,31/10/2001,1.5918,0.0567,,,,-0.3258%,13.73050516,12.25946571,14.12463963,11.03011708,Wed
12/05/2020,6.9971,-0.0759,07/10/2016,3.051,0.0511,28/09/2001,1.5351,0.1675,,,,-1.0731%,13.84649614,13.13283544,14.06636384,11.01129746,Tue
11/05/2020,7.073,-0.0145,30/09/2016,2.9999,0.031,31/08/2001,1.3676,0.038,,,,-0.2046%,12.57292516,13.00935613,13.82456866,10.83562399,Mon
08/05/2020,7.0875,-0.0292,23/09/2016,2.9689,-0.0115,31/07/2001,1.3296,0.0746,,,,-0.4103%,12.43581798,12.98897533,14.18578427,10.82097551,Fri
07/05/2020,7.1167,-0.0747,16/09/2016,2.9804,0.0116,29/06/2001,1.255,0.085,,,,-1.0387%,11.94834467,13.63994002,14.44599453,10.7780655,Thu
06/05/2020,7.1914,0.1175,09/09/2016,2.9688,0.0176,31/05/2001,1.17,0.0299,,,,1.6610%,9.147198486,13.03072927,14.13229536,10.59743498,Wed
05/05/2020,7.0739,0.0286,02/09/2016,2.9512,-0.0023,30/04/2001,1.1401,0.0976,,,,0.4059%,6.434580871,12.59825653,13.83088424,10.32707404,Tue
04/05/2020,7.0453,0.0331,26/08/2016,2.9535,0.0243,30/03/2001,1.0425,0.0795,,,,0.4720%,6.260637455,12.64368122,13.82837034,10.35336713,Mon
01/05/2020,7.0122,0.0255,19/08/2016,2.9292,-0.0292,28/02/2001,0.963,0.2906,,,,0.3650%,6.500335836,14.70798976,13.82537098,10.36803626,Fri
30/04/2020,6.9867,0.0347,12/08/2016,2.9584,-0.0403,31/01/2001,0.6724,0.0039,,,,0.4991%,6.334875151,14.70296249,13.82551311,10.40418314,Thu
29/04/2020,6.952,-0.0348,05/08/2016,2.9987,0.0099,29/12/2000,0.6685,-0.0143,,,,-0.4981%,5.913977323,14.68108164,13.83207268,10.39233679,Wed
28/04/2020,6.9868,0.0007,29/07/2016,2.9888,-0.0772,30/11/2000,0.6828,0.0016,,,,0.0100%,5.251391564,14.67079047,13.71478092,10.35219766,Tue
27/04/2020,6.9861,0.0134,22/07/2016,3.066,0.0503,31/10/2000,0.6812,0.0163,,,,0.1922%,8.550383321,14.98072257,13.69995911,10.35437366,Mon
24/04/2020,6.9727,0.0265,15/07/2016,3.0157,0.1235,29/09/2000,0.6649,0.0091,,,,0.3815%,8.804881113,15.1829653,13.698165,10.3626673,Fri
23/04/2020,6.9462,-0.0359,08/07/2016,2.8922,-0.0096,31/08/2000,0.6558,0.0207,,,,-0.5142%,9.475566476,15.64177566,13.74834406,10.37770874,Thu
22/04/2020,6.9821,0.0012,01/07/2016,2.9018,-0.0261,31/07/2000,0.6351,0.0158,,,,0.0172%,7.7206644,15.42886659,13.62090077,10.32377012,Wed
21/04/2020,6.9809,0.0406,24/06/2016,2.9279,0.0005,30/06/2000,0.6193,0.0037,,,,0.5850%,13.19460727,15.91819283,13.63367261,10.32495633,Tue
20/04/2020,6.9403,0.0109,17/06/2016,2.9274,-0.0018,31/05/2000,0.6156,0.0045,,,,0.1573%,13.13760932,15.96586417,13.62419329,10.30614354,Mon
17/04/2020,6.9294,-0.0093,10/06/2016,2.9292,0.0268,28/04/2000,0.6111,0.6111,,,,-0.1340%,13.40232873,15.96345429,13.6307978,10.30978779,Fri
16/04/2020,6.9387,0.0264,03/06/2016,2.9024,-0.0583,,,,,,,0.3819%,13.39685531,15.93455755,13.61842812,10.31235702,Thu
15/04/2020,6.9123,0.0957,27/05/2016,2.9607,-0.0143,,,,,,,1.4039%,15.75581153,16.0884915,13.62158791,10.31951171,Wed
14/04/2020,6.8166,0.0465,20/05/2016,2.975,0.0049,,,,,,,0.6868%,17.82875152,15.81115458,13.37999632,10.15666631,Tue
13/04/2020,6.7701,0.0657,13/05/2016,2.9701,0.0425,,,,,,,0.9800%,18.69634063,16.00973381,13.35350256,10.12268204,Mon
10/04/2020,6.7044,0.0313,06/05/2016,2.9276,0.1321,,,,,,,0.4690%,18.35173488,16.51333985,13.26474609,10.03796443,Fri
09/04/2020,6.6731,-0.1009,29/04/2016,2.7955,-0.0533,,,,,,,-1.4895%,20.32728391,16.99762093,13.26045133,10.04099556,Thu
08/04/2020,6.774,0.0095,22/04/2016,2.8488,-0.0059,,,,,,,0.1404%,16.94687799,16.15875301,12.62618612,9.668872772,Wed
07/04/2020,6.7645,-0.0144,15/04/2016,2.8547,0.0048,,,,,,,-0.2124%,17.50853645,16.22518694,12.62483622,9.675543159,Tue
06/04/2020,6.7789,0.048,08/04/2016,2.8499,0.0284,,,,,,,0.7131%,17.26502685,16.14314635,12.5765187,9.658531438,Mon
03/04/2020,6.7309,0.1251,01/04/2016,2.8215,-0.0543,,,,,,,1.8938%,22.86507786,16.10476818,12.55404516,9.708223922,Fri
02/04/2020,6.6058,-0.0968,25/03/2016,2.8758,0.0083,,,,,,,-1.4442%,20.74105369,15.37643308,11.96471259,9.311239161,Thu
01/04/2020,6.7026,0.0874,18/03/2016,2.8675,-0.0009,,,,,,,1.3212%,18.53334303,14.44697829,11.30763742,8.941324378,Wed
31/03/2020,6.6152,0.0413,11/03/2016,2.8684,-0.0361,,,,,,,0.6282%,17.9549164,14.12180409,11.02827626,8.738269798,Tue
30/03/2020,6.5739,0.1197,04/03/2016,2.9045,-0.091,,,,,,,1.8546%,18.80983204,14.08356572,11.03391556,8.795225314,Mon
27/03/2020,6.4542,0.0559,26/02/2016,2.9955,0.0441,,,,,,,0.8737%,16.71274652,13.23032503,10.35747584,8.339471127,Fri
26/03/2020,6.3983,-0.0188,19/02/2016,2.9514,0.0214,,,,,,,-0.2930%,18.11172678,13.14224186,10.25787277,8.2469163,Thu
25/03/2020,6.4171,-0.002,12/02/2016,2.93,0.0126,,,,,,,-0.0312%,17.95030871,13.06134447,10.2193828,8.223651568,Wed
24/03/2020,6.4191,-0.1427,05/02/2016,2.9174,-0.0374,,,,,,,-2.1747%,19.65543084,13.07072538,10.26056028,8.221022632,Tue
23/03/2020,6.5618,0.011,29/01/2016,2.9548,-0.0463,,,,,,,0.1679%,12.09029148,10.74687769,8.63614813,7.306758414,Mon
20/03/2020,6.5508,0.0074,22/01/2016,3.0011,-0.0459,,,,,,,0.1131%,12.08142393,10.76303107,8.63521742,7.309587806,Fri
19/03/2020,6.5434,0.0615,15/01/2016,3.047,0.0269,,,,,,,0.9488%,11.55197965,10.80076114,8.694217527,7.327302919,Thu
18/03/2020,6.4819,0.0845,08/01/2016,3.0201,0.0987,,,,,,,1.3208%,12.87202794,10.6223628,8.527599488,7.210972117,Wed
17/03/2020,6.3974,-0.0337,01/01/2016,2.9214,0.009,,,,,,,-0.5240%,12.25044503,10.13218845,8.298907629,6.947251086,Tue
16/03/2020,6.4311,0.098,25/12/2015,2.9124,0.0051,,,,,,,1.5474%,12.19302327,9.879100973,8.639813374,6.975742627,Mon
13/03/2020,6.3331,0.0162,18/12/2015,2.9073,-0.0754,,,,,,,0.2565%,13.79250983,9.078325008,8.004447474,6.576834758,Fri
12/03/2020,6.3169,0.107,11/12/2015,2.9827,0.0898,,,,,,,1.7231%,15.60869857,9.088610758,8.006408324,6.710214835,Thu
11/03/2020,6.2099,0.0525,04/12/2015,2.8929,-0.0323,,,,,,,0.8526%,12.85680612,7.773283341,7.084426531,6.167183304,Wed
10/03/2020,6.1574,0.0107,27/11/2015,2.9252,0.0963,,,,,,,0.1741%,12.80204946,7.454424307,6.857577201,6.077410566,Tue
09/03/2020,6.1467,0.0551,20/11/2015,2.8289,-0.0343,,,,,,,0.9045%,12.83099514,7.476531043,6.861400863,6.448137863,Mon
06/03/2020,6.0916,-0.0179,13/11/2015,2.8632,-0.0551,,,,,,,-0.2930%,11.97977354,7.083673551,6.574857988,6.464894127,Fri
05/03/2020,6.1095,0.0323,06/11/2015,2.9183,0.0033,,,,,,,0.5315%,12.06643351,6.986140548,6.528224631,6.6970594,Thu
04/03/2020,6.0772,-0.0308,30/10/2015,2.915,0.007,,,,,,,-0.5043%,11.67541239,6.856212521,6.455681869,6.766288023,Wed
03/03/2020,6.108,-0.0715,23/10/2015,2.908,0.0164,,,,,,,-1.1571%,11.36975572,6.612090556,6.337186909,6.899608682,Tue
02/03/2020,6.1795,-0.0674,16/10/2015,2.8916,-0.0197,,,,,,,-1.0789%,8.732353152,5.428924687,5.678766788,6.6706337,Mon
28/02/2020,6.2469,0.0379,09/10/2015,2.9113,-0.0804,,,,,,,0.6104%,3.882028767,3.931025672,4.981861901,6.422819278,Fri
27/02/2020,6.209,0.0509,02/10/2015,2.9917,-0.0556,,,,,,,0.8266%,4.696519935,3.834091173,4.840776459,6.459312334,Thu
26/02/2020,6.1581,0.0142,25/09/2015,3.0473,0.0421,,,,,,,0.2311%,3.365439303,3.397672371,4.535508919,6.45379931,Wed
25/02/2020,6.1439,0.0261,18/09/2015,3.0052,-0.0406,,,,,,,0.4266%,3.719426159,3.634263026,4.539203539,6.528938253,Tue
24/02/2020,6.1178,0.0225,11/09/2015,3.0458,0.0372,,,,,,,0.3691%,3.85531854,3.615949425,4.685632264,6.581923897,Mon
21/02/2020,6.0953,-0.001,04/09/2015,3.0086,0.0849,,,,,,,-0.0164%,3.736305894,3.558750032,4.808560135,6.562447023,Fri
20/02/2020,6.0963,0.0131,28/08/2015,2.9237,0.0047,,,,,,,0.2153%,3.79563137,3.692744545,5.037896896,7.522840824,Thu
19/02/2020,6.0832,0.0193,21/08/2015,2.919,0.0852,,,,,,,0.3183%,4.115264576,3.682168858,5.043439517,7.518994015,Wed
18/02/2020,6.0639,0.019,14/08/2015,2.8338,0.0531,,,,,,,0.3143%,4.04341082,4.170714433,5.066243586,7.512972808,Tue
17/02/2020,6.0449,-0.0138,07/08/2015,2.7807,0.0099,,,,,,,-0.2278%,3.951286335,5.387674445,5.046006794,7.536526461,Mon
14/02/2020,6.0587,0.0191,31/07/2015,2.7708,0.033,,,,,,,0.3162%,3.583305454,5.322390957,5.006113366,7.777844395,Fri
13/02/2020,6.0396,-0.0049,24/07/2015,2.7378,0.0849,,,,,,,-0.0811%,3.440385435,5.26457501,5.1078732,7.803175547,Thu
12/02/2020,6.0445,0.0292,17/07/2015,2.6529,-0.0138,,,,,,,0.4854%,3.29100086,5.283649147,5.165436366,7.799748505,Wed
11/02/2020,6.0153,0.0039,10/07/2015,2.6667,-0.0234,,,,,,,0.0649%,2.574158506,5.128083332,5.092169524,7.771366133,Tue
10/02/2020,6.0114,-0.0032,03/07/2015,2.6901,0.0255,,,,,,,-0.0532%,2.788055315,5.138905082,5.092140032,7.823396177,Mon
07/02/2020,6.0146,0.0268,26/06/2015,2.6646,-0.0302,,,,,,,0.4476%,2.782219161,5.131926622,5.083565594,7.848520686,Fri
06/02/2020,5.9878,0.0051,19/06/2015,2.6948,-0.0187,,,,,,,0.0852%,2.028913363,4.975782555,5.049185869,7.861752824,Thu
05/02/2020,5.9827,0.0022,12/06/2015,2.7135,0.0528,,,,,,,0.0368%,2.030405722,5.035433451,5.07029907,7.885811867,Wed
04/02/2020,5.9805,-0.0045,05/06/2015,2.6607,-0.0022,,,,,,,-0.0752%,2.035418298,5.056770292,5.144105331,7.964616959,Tue
03/02/2020,5.985,0.0021,29/05/2015,2.6629,0.0638,,,,,,,0.0351%,2.539738235,5.080657337,5.150944344,7.999396845,Mon
31/01/2020,5.9829,0.0133,22/05/2015,2.5991,0.0237,,,,,,,0.2228%,2.945516166,5.080459361,5.175943417,8.045728692,Fri
30/01/2020,5.9696,0.0102,15/05/2015,2.5754,-0.1208,,,,,,,0.1712%,3.550653822,5.066773905,5.256249754,8.115518613,Thu
29/01/2020,5.9594,0.0186,08/05/2015,2.6962,-0.0119,,,,,,,0.3131%,3.898945924,5.04960732,5.271447875,8.148823974,Wed
28/01/2020,5.9408,-0.003,01/05/2015,2.7081,-0.0062,,,,,,,-0.0505%,4.492003499,5.017915133,5.255244583,8.568678393,Tue
27/01/2020,5.9438,0.0048,24/04/2015,2.7143,0.0359,,,,,,,0.0808%,4.575708365,5.407163278,5.248364252,8.589424052,Mon
24/01/2020,5.939,0.0045,17/04/2015,2.6784,0.0498,,,,,,,0.0758%,4.613287637,5.691555933,5.50964511,8.604607984,Fri
23/01/2020,5.9345,0.0096,10/04/2015,2.6286,0.056,,,,,,,0.1620%,5.007556341,6.05958041,5.547253594,8.662838545,Thu
22/01/2020,5.9249,-0.0131,03/04/2015,2.5726,-0.0379,,,,,,,-0.2206%,4.994548735,6.077898627,5.544842185,8.675533706,Wed
21/01/2020,5.938,0.0224,27/03/2015,2.6105,0.0363,,,,,,,0.3787%,5.976287603,6.072449971,5.507811409,8.693473816,Tue
20/01/2020,5.9156,0.0294,20/03/2015,2.5742,-0.0656,,,,,,,0.4995%,8.164077022,6.008885753,5.699945725,8.883025901,Mon
17/01/2020,5.8862,0.0267,13/03/2015,2.6398,0.0162,,,,,,,0.4557%,7.409144765,5.867342301,5.602352251,9.12497887,Fri
16/01/2020,5.8595,-0.0156,06/03/2015,2.6236,0.1154,,,,,,,-0.2655%,6.507076917,5.959877522,5.518673476,9.126139252,Thu
